IDKEC;GMM_bin;Jenks_bin;GRID_SAT;GRID_SAT_JPG;yj_mean_w;mean_weight
7405091;0;1;CNN_DIMG_IND_2015_LS_256_3840_010184_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010184_REV.jpg;-0.4117796229152438;0.0
7405091;2;2;CNN_DIMG_IND_2015_LS_256_3840_010185_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010185_REV.jpg;0.09996132792311961;0.18828892707824707
7405091;0;1;CNN_DIMG_IND_2015_LS_256_3840_010186_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010186_REV.jpg;-0.4117796229152438;0.0
7405090;1;5;CNN_DIMG_IND_2015_LS_256_3840_010187_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010187_REV.jpg;2.97018263097149;0.7338941798490637
7471011;4;5;CNN_DIMG_IND_2015_LS_256_3840_010188_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010188_REV.jpg;2.982540288133224;2.6377406650119357
7471011;4;5;CNN_DIMG_IND_2015_LS_256_3840_010189_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010189_REV.jpg;2.98254028812174;2.6863629890210703
7471020;4;5;CNN_DIMG_IND_2015_LS_256_3840_010190_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010190_REV.jpg;2.982540255784139;1.5244420749038012
7471021;1;5;CNN_DIMG_IND_2015_LS_256_3840_010191_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010191_REV.jpg;2.718420063107934;0.5844417148166232
7405071;2;2;CNN_DIMG_IND_2015_LS_256_3840_010192_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010192_REV.jpg;0.5479200951501523;0.28833022713661194
7405071;3;3;CNN_DIMG_IND_2015_LS_256_3840_010193_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010193_REV.jpg;1.3815827447826847;0.32931753993034363
7412070;1;5;CNN_DIMG_IND_2015_LS_256_3840_010194_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010194_REV.jpg;2.7723867908355744;0.40980506896972657
7412070;0;1;CNN_DIMG_IND_2015_LS_256_3840_010195_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010195_REV.jpg;-0.4117796229152438;0.0
7412040;0;1;CNN_DIMG_IND_2015_LS_256_3840_010196_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010196_REV.jpg;-0.4117796229152438;0.0
7412040;3;3;CNN_DIMG_IND_2015_LS_256_3840_010197_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010197_REV.jpg;0.9573775999452994;0.3000556230545044
7412040;2;2;CNN_DIMG_IND_2015_LS_256_3840_010198_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010198_REV.jpg;0.6216089619441014;0.23642192284266153
7412040;0;1;CNN_DIMG_IND_2015_LS_256_3840_010199_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010199_REV.jpg;-0.4117796229152438;0.0
7412030;0;1;CNN_DIMG_IND_2015_LS_256_3840_010200_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010200_REV.jpg;-0.4117796229152438;0.0
7372010;1;5;CNN_DIMG_IND_2015_LS_256_3840_010201_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010201_REV.jpg;2.8858245134919565;0.6247828634161698
7372010;0;1;CNN_DIMG_IND_2015_LS_256_3840_010202_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010202_REV.jpg;-0.4117796229152438;0.0
7314020;0;1;CNN_DIMG_IND_2015_LS_256_3840_010203_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010203_REV.jpg;-0.4117796229152438;0.0
7314020;0;1;CNN_DIMG_IND_2015_LS_256_3840_010204_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010204_REV.jpg;-0.4117796229152438;0.0
7314010;0;1;CNN_DIMG_IND_2015_LS_256_3840_010205_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010205_REV.jpg;-0.4117796229152438;0.0
7314010;1;5;CNN_DIMG_IND_2015_LS_256_3840_010206_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010206_REV.jpg;2.8516359495210337;0.46872022877568786
7314010;0;1;CNN_DIMG_IND_2015_LS_256_3840_010207_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010207_REV.jpg;-0.4117796229152438;0.0
7314010;0;1;CNN_DIMG_IND_2015_LS_256_3840_010208_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010208_REV.jpg;-0.4117796229152438;0.0
7313888;0;1;CNN_DIMG_IND_2015_LS_256_3840_010209_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010209_REV.jpg;-0.4117796229152438;0.0
7313888;0;1;CNN_DIMG_IND_2015_LS_256_3840_010210_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010210_REV.jpg;-0.4117796229152438;0.0
7313888;0;1;CNN_DIMG_IND_2015_LS_256_3840_010211_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010211_REV.jpg;-0.4117796229152438;0.0
7313080;1;5;CNN_DIMG_IND_2015_LS_256_3840_010212_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010212_REV.jpg;2.6086833206141065;0.42160480900814656
7313080;0;1;CNN_DIMG_IND_2015_LS_256_3840_010213_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010213_REV.jpg;-0.4117796229152438;0.0
7313080;0;1;CNN_DIMG_IND_2015_LS_256_3840_010214_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010214_REV.jpg;-0.4117796229152438;0.0
7313070;0;1;CNN_DIMG_IND_2015_LS_256_3840_010215_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010215_REV.jpg;-0.4117796229152438;0.0
7313070;0;1;CNN_DIMG_IND_2015_LS_256_3840_010216_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010216_REV.jpg;-0.4117796229152438;0.0
7313061;0;1;CNN_DIMG_IND_2015_LS_256_3840_010217_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010217_REV.jpg;-0.4117796229152438;0.0
7313061;0;1;CNN_DIMG_IND_2015_LS_256_3840_010218_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010218_REV.jpg;-0.4117796229152438;0.0
7313061;0;1;CNN_DIMG_IND_2015_LS_256_3840_010219_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010219_REV.jpg;-0.4117796229152438;0.0
7313061;0;1;CNN_DIMG_IND_2015_LS_256_3840_010220_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010220_REV.jpg;-0.4117796229152438;0.0
7313060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010221_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010221_REV.jpg;-0.4117796229152438;0.0
7404060;4;5;CNN_DIMG_IND_2015_LS_256_3840_010222_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010222_REV.jpg;2.982540288132632;2.7068577428017893
7404060;1;5;CNN_DIMG_IND_2015_LS_256_3840_010223_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010223_REV.jpg;2.9537797310769944;0.9711203324167352
7404060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010224_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010224_REV.jpg;-0.4117796229152438;0.0
7404030;0;1;CNN_DIMG_IND_2015_LS_256_3840_010225_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010225_REV.jpg;-0.4117796229152438;0.0
7404030;0;1;CNN_DIMG_IND_2015_LS_256_3840_010226_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010226_REV.jpg;-0.4117796229152438;0.0
7411080;0;1;CNN_DIMG_IND_2015_LS_256_3840_010227_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010227_REV.jpg;-0.4117796229152438;0.0
7411080;0;1;CNN_DIMG_IND_2015_LS_256_3840_010228_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010228_REV.jpg;-0.4117796229152438;0.0
7411070;2;1;CNN_DIMG_IND_2015_LS_256_3840_010229_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010229_REV.jpg;-0.2815469614376395;0.11984962970018387
7411060;1;5;CNN_DIMG_IND_2015_LS_256_3840_010230_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010230_REV.jpg;2.753607133095533;0.3670066904138636
7411070;0;1;CNN_DIMG_IND_2015_LS_256_3840_010231_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010231_REV.jpg;-0.4117796229152438;0.0
7403133;0;1;CNN_DIMG_IND_2015_LS_256_3840_010232_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010232_REV.jpg;-0.4117796229152438;0.0
7403133;0;1;CNN_DIMG_IND_2015_LS_256_3840_010233_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010233_REV.jpg;-0.4117796229152438;0.0
7403133;0;1;CNN_DIMG_IND_2015_LS_256_3840_010234_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010234_REV.jpg;-0.4117796229152438;0.0
7403132;0;1;CNN_DIMG_IND_2015_LS_256_3840_010235_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010235_REV.jpg;-0.4117796229152438;0.0
7403132;0;1;CNN_DIMG_IND_2015_LS_256_3840_010236_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010236_REV.jpg;-0.4117796229152438;0.0
7403132;0;1;CNN_DIMG_IND_2015_LS_256_3840_010237_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010237_REV.jpg;-0.4117796229152438;0.0
7403132;0;1;CNN_DIMG_IND_2015_LS_256_3840_010238_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010238_REV.jpg;-0.4117796229152438;0.0
7405101;0;1;CNN_DIMG_IND_2015_LS_256_3840_010239_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010239_REV.jpg;-0.4117796229152438;0.0
7405101;3;3;CNN_DIMG_IND_2015_LS_256_3840_010240_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010240_REV.jpg;1.5627874262889714;0.306448769569397
7405100;2;2;CNN_DIMG_IND_2015_LS_256_3840_010241_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010241_REV.jpg;0.40222416441620695;0.2815648913383484
7405100;2;2;CNN_DIMG_IND_2015_LS_256_3840_010242_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010242_REV.jpg;0.6043973022962201;0.2745496928691864
7405091;2;2;CNN_DIMG_IND_2015_LS_256_3840_010243_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010243_REV.jpg;0.4690237792270601;0.2604600191116333
7405091;1;5;CNN_DIMG_IND_2015_LS_256_3840_010244_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010244_REV.jpg;2.5588503329499974;0.33480708599090575
7405090;4;5;CNN_DIMG_IND_2015_LS_256_3840_010245_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010245_REV.jpg;2.982540282909595;2.280079219652259
7405080;4;5;CNN_DIMG_IND_2015_LS_256_3840_010246_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010246_REV.jpg;2.981383014906522;0.6831250871930804
7405080;4;5;CNN_DIMG_IND_2015_LS_256_3840_010247_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010247_REV.jpg;2.9822869838660564;0.9440690065041567
7471011;3;3;CNN_DIMG_IND_2015_LS_256_3840_010248_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010248_REV.jpg;0.8435580761607889;0.47632888952891034
7471020;3;4;CNN_DIMG_IND_2015_LS_256_3840_010249_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010249_REV.jpg;2.0979166244584717;0.4250675678253174
7471020;0;1;CNN_DIMG_IND_2015_LS_256_3840_010250_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010250_REV.jpg;-0.4117796229152438;0.0
7405071;0;1;CNN_DIMG_IND_2015_LS_256_3840_010251_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010251_REV.jpg;-0.4117796229152438;0.0
7405060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010252_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010252_REV.jpg;-0.4117796229152438;0.0
7405060;2;2;CNN_DIMG_IND_2015_LS_256_3840_010253_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010253_REV.jpg;0.7100418014966432;0.41326971848805744
7412060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010254_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010254_REV.jpg;-0.4117796229152438;0.0
7412070;0;1;CNN_DIMG_IND_2015_LS_256_3840_010255_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010255_REV.jpg;-0.4117796229152438;0.0
7412070;0;1;CNN_DIMG_IND_2015_LS_256_3840_010256_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010256_REV.jpg;-0.4117796229152438;0.0
7412040;0;1;CNN_DIMG_IND_2015_LS_256_3840_010257_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010257_REV.jpg;-0.4117796229152438;0.0
7412040;0;1;CNN_DIMG_IND_2015_LS_256_3840_010258_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010258_REV.jpg;-0.4117796229152438;0.0
7412040;0;1;CNN_DIMG_IND_2015_LS_256_3840_010259_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010259_REV.jpg;-0.4117796229152438;0.0
7412030;0;1;CNN_DIMG_IND_2015_LS_256_3840_010260_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010260_REV.jpg;-0.4117796229152438;0.0
7412030;0;1;CNN_DIMG_IND_2015_LS_256_3840_010261_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010261_REV.jpg;-0.4117796229152438;0.0
7412020;0;1;CNN_DIMG_IND_2015_LS_256_3840_010262_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010262_REV.jpg;-0.4117796229152438;0.0
7310050;4;5;CNN_DIMG_IND_2015_LS_256_3840_010263_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010263_REV.jpg;2.9818552259329354;0.6694645086924235
7310050;0;1;CNN_DIMG_IND_2015_LS_256_3840_010264_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010264_REV.jpg;-0.4117796229152438;0.0
7310050;0;1;CNN_DIMG_IND_2015_LS_256_3840_010265_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010265_REV.jpg;-0.4117796229152438;0.0
7310050;0;1;CNN_DIMG_IND_2015_LS_256_3840_010266_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010266_REV.jpg;-0.4117796229152438;0.0
7314010;0;1;CNN_DIMG_IND_2015_LS_256_3840_010267_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010267_REV.jpg;-0.4117796229152438;0.0
7314010;0;1;CNN_DIMG_IND_2015_LS_256_3840_010268_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010268_REV.jpg;-0.4117796229152438;0.0
7314010;1;4;CNN_DIMG_IND_2015_LS_256_3840_010269_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010269_REV.jpg;2.5212655714677283;0.7121544414096408
7314010;0;1;CNN_DIMG_IND_2015_LS_256_3840_010270_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010270_REV.jpg;-0.4117796229152438;0.0
7313888;0;1;CNN_DIMG_IND_2015_LS_256_3840_010271_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010271_REV.jpg;-0.4117796229152438;0.0
7313888;0;1;CNN_DIMG_IND_2015_LS_256_3840_010272_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010272_REV.jpg;-0.4117796229152438;0.0
7313888;0;1;CNN_DIMG_IND_2015_LS_256_3840_010273_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010273_REV.jpg;-0.4117796229152438;0.0
7313888;0;1;CNN_DIMG_IND_2015_LS_256_3840_010274_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010274_REV.jpg;-0.4117796229152438;0.0
7313080;4;5;CNN_DIMG_IND_2015_LS_256_3840_010275_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010275_REV.jpg;2.9825244401112556;1.0848154032005455
7313080;1;5;CNN_DIMG_IND_2015_LS_256_3840_010276_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010276_REV.jpg;2.5514307912973115;0.5531229972839355
7313070;0;1;CNN_DIMG_IND_2015_LS_256_3840_010277_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010277_REV.jpg;-0.4117796229152438;0.0
7313070;0;1;CNN_DIMG_IND_2015_LS_256_3840_010278_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010278_REV.jpg;-0.4117796229152438;0.0
7313070;0;1;CNN_DIMG_IND_2015_LS_256_3840_010279_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010279_REV.jpg;-0.4117796229152438;0.0
7313050;0;1;CNN_DIMG_IND_2015_LS_256_3840_010280_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010280_REV.jpg;-0.4117796229152438;0.0
7313061;0;1;CNN_DIMG_IND_2015_LS_256_3840_010281_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010281_REV.jpg;-0.4117796229152438;0.0
7313061;0;1;CNN_DIMG_IND_2015_LS_256_3840_010282_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010282_REV.jpg;-0.4117796229152438;0.0
7313061;0;1;CNN_DIMG_IND_2015_LS_256_3840_010283_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010283_REV.jpg;-0.4117796229152438;0.0
7404030;1;5;CNN_DIMG_IND_2015_LS_256_3840_010284_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010284_REV.jpg;2.8888442582834077;0.6658917003207736
7404030;4;5;CNN_DIMG_IND_2015_LS_256_3840_010285_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010285_REV.jpg;2.981423415406501;0.8207928727312785
7404030;3;4;CNN_DIMG_IND_2015_LS_256_3840_010286_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010286_REV.jpg;1.9178888071902065;0.40541770723130965
7404030;0;1;CNN_DIMG_IND_2015_LS_256_3840_010287_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010287_REV.jpg;-0.4117796229152438;0.0
7404030;0;1;CNN_DIMG_IND_2015_LS_256_3840_010288_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010288_REV.jpg;-0.4117796229152438;0.0
7411060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010289_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010289_REV.jpg;-0.4117796229152438;0.0
7411060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010290_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010290_REV.jpg;-0.4117796229152438;0.0
7411060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010291_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010291_REV.jpg;-0.4117796229152438;0.0
7411060;1;5;CNN_DIMG_IND_2015_LS_256_3840_010292_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010292_REV.jpg;2.8323464039171906;0.3128902332202808
7411060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010293_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010293_REV.jpg;-0.4117796229152438;0.0
7411060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010294_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010294_REV.jpg;-0.4117796229152438;0.0
7403133;0;1;CNN_DIMG_IND_2015_LS_256_3840_010295_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010295_REV.jpg;-0.4117796229152438;0.0
7403133;0;1;CNN_DIMG_IND_2015_LS_256_3840_010296_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010296_REV.jpg;-0.4117796229152438;0.0
7403132;0;1;CNN_DIMG_IND_2015_LS_256_3840_010297_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010297_REV.jpg;-0.4117796229152438;0.0
7403132;0;1;CNN_DIMG_IND_2015_LS_256_3840_010298_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010298_REV.jpg;-0.4117796229152438;0.0
7405110;0;1;CNN_DIMG_IND_2015_LS_256_3840_010299_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010299_REV.jpg;-0.4117796229152438;0.0
7405110;0;1;CNN_DIMG_IND_2015_LS_256_3840_010300_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010300_REV.jpg;-0.4117796229152438;0.0
7405101;1;5;CNN_DIMG_IND_2015_LS_256_3840_010301_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010301_REV.jpg;2.888667941059514;0.34226341247558595
7405101;1;4;CNN_DIMG_IND_2015_LS_256_3840_010302_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010302_REV.jpg;2.4622934956354077;0.3378075838088989
7405100;3;3;CNN_DIMG_IND_2015_LS_256_3840_010303_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010303_REV.jpg;1.5154199523221332;0.3741933958871024
7405100;1;5;CNN_DIMG_IND_2015_LS_256_3840_010304_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010304_REV.jpg;2.562519197996141;0.33627750873565676
7405090;1;4;CNN_DIMG_IND_2015_LS_256_3840_010305_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010305_REV.jpg;2.4070128588023025;0.4251164754231771
7405090;1;5;CNN_DIMG_IND_2015_LS_256_3840_010306_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010306_REV.jpg;2.804650343896375;0.3876719665527344
7405090;4;5;CNN_DIMG_IND_2015_LS_256_3840_010307_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010307_REV.jpg;2.9804104438487693;0.9663791656494141
7405080;4;5;CNN_DIMG_IND_2015_LS_256_3840_010308_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010308_REV.jpg;2.9803507346909606;0.5316769783956963
7405080;1;4;CNN_DIMG_IND_2015_LS_256_3840_010309_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010309_REV.jpg;2.5243620415720605;0.40200451016426086
7405080;1;5;CNN_DIMG_IND_2015_LS_256_3840_010310_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010310_REV.jpg;2.5593081303277136;0.44665311177571615
7405071;0;1;CNN_DIMG_IND_2015_LS_256_3840_010311_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010311_REV.jpg;-0.4117796229152438;0.0
7405071;0;1;CNN_DIMG_IND_2015_LS_256_3840_010312_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010312_REV.jpg;-0.4117796229152438;0.0
7405071;3;3;CNN_DIMG_IND_2015_LS_256_3840_010313_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010313_REV.jpg;1.0691905582508063;0.19763400819566515
7405071;3;3;CNN_DIMG_IND_2015_LS_256_3840_010314_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010314_REV.jpg;1.117148251640136;0.26551468031747
7405060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010315_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010315_REV.jpg;-0.4117796229152438;0.0
7405060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010316_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010316_REV.jpg;-0.4117796229152438;0.0
7412060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010317_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010317_REV.jpg;-0.4117796229152438;0.0
7412060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010318_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010318_REV.jpg;-0.4117796229152438;0.0
7412060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010319_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010319_REV.jpg;-0.4117796229152438;0.0
7412040;0;1;CNN_DIMG_IND_2015_LS_256_3840_010320_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010320_REV.jpg;-0.4117796229152438;0.0
7412040;0;1;CNN_DIMG_IND_2015_LS_256_3840_010321_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010321_REV.jpg;-0.4117796229152438;0.0
7412020;0;1;CNN_DIMG_IND_2015_LS_256_3840_010322_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010322_REV.jpg;-0.4117796229152438;0.0
7412020;0;1;CNN_DIMG_IND_2015_LS_256_3840_010323_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010323_REV.jpg;-0.4117796229152438;0.0
7412020;0;1;CNN_DIMG_IND_2015_LS_256_3840_010324_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010324_REV.jpg;-0.4117796229152438;0.0
7412020;0;1;CNN_DIMG_IND_2015_LS_256_3840_010325_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010325_REV.jpg;-0.4117796229152438;0.0
7310050;2;1;CNN_DIMG_IND_2015_LS_256_3840_010326_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010326_REV.jpg;-0.21177464168968527;0.20940524339675903
7310050;0;1;CNN_DIMG_IND_2015_LS_256_3840_010327_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010327_REV.jpg;-0.4117796229152438;0.0
7310050;0;1;CNN_DIMG_IND_2015_LS_256_3840_010328_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010328_REV.jpg;-0.4117796229152438;0.0
7312060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010329_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010329_REV.jpg;-0.4117796229152438;0.0
7312060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010330_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010330_REV.jpg;-0.4117796229152438;0.0
7312060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010331_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010331_REV.jpg;-0.4117796229152438;0.0
7312060;0;1;CNN_DIMG_IND_2015_LS_256_3840_010332_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010332_REV.jpg;-0.4117796229152438;0.0
7312060;1;5;CNN_DIMG_IND_2015_LS_256_3840_010333_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010333_REV.jpg;2.9616682844322435;0.6402803236438382
7312060;2;2;CNN_DIMG_IND_2015_LS_256_3840_010334_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010334_REV.jpg;0.21214743063299357;0.26353029410044354
7313888;0;1;CNN_DIMG_IND_2015_LS_256_3840_010335_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010335_REV.jpg;-0.4117796229152438;0.0
7313888;2;2;CNN_DIMG_IND_2015_LS_256_3840_010336_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010336_REV.jpg;0.24051855903681474;0.2461813489596049
7313020;4;5;CNN_DIMG_IND_2015_LS_256_3840_010337_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010337_REV.jpg;2.9825402880978675;2.4776051169947575
7313020;1;5;CNN_DIMG_IND_2015_LS_256_3840_010338_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010338_REV.jpg;2.965538634708513;0.8647486368815104
7313070;0;1;CNN_DIMG_IND_2015_LS_256_3840_010339_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010339_REV.jpg;-0.4117796229152438;0.0
7313070;0;1;CNN_DIMG_IND_2015_LS_256_3840_010340_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_010340_REV.jpg;-0.4117796229152438;0.0
